,Filepaths,Labels
11870,preprocessed_images\Western_Corn_Rootworm_Beetle\229405799.jpg,Western_Corn_Rootworm_Beetle
11871,preprocessed_images\Western_Corn_Rootworm_Beetle\229405816.jpg,Western_Corn_Rootworm_Beetle
11872,preprocessed_images\Western_Corn_Rootworm_Beetle\229439607.jpg,Western_Corn_Rootworm_Beetle
11873,preprocessed_images\Western_Corn_Rootworm_Beetle\229439634.jpg,Western_Corn_Rootworm_Beetle
11874,preprocessed_images\Western_Corn_Rootworm_Beetle\22971826.jpg,Western_Corn_Rootworm_Beetle
11875,preprocessed_images\Western_Corn_Rootworm_Beetle\230359601.jpg,Western_Corn_Rootworm_Beetle
11876,preprocessed_images\Western_Corn_Rootworm_Beetle\230359610.jpg,Western_Corn_Rootworm_Beetle
11877,preprocessed_images\Western_Corn_Rootworm_Beetle\230410478.jpg,Western_Corn_Rootworm_Beetle
11878,preprocessed_images\Western_Corn_Rootworm_Beetle\230410484.jpg,Western_Corn_Rootworm_Beetle
11879,preprocessed_images\Western_Corn_Rootworm_Beetle\230754489.jpg,Western_Corn_Rootworm_Beetle
11880,preprocessed_images\Western_Corn_Rootworm_Beetle\230754523.jpg,Western_Corn_Rootworm_Beetle
11881,preprocessed_images\Western_Corn_Rootworm_Beetle\230792522.jpg,Western_Corn_Rootworm_Beetle
11882,preprocessed_images\Western_Corn_Rootworm_Beetle\231684979.jpg,Western_Corn_Rootworm_Beetle
11883,preprocessed_images\Western_Corn_Rootworm_Beetle\231714438.jpg,Western_Corn_Rootworm_Beetle
11884,preprocessed_images\Western_Corn_Rootworm_Beetle\232172445.jpg,Western_Corn_Rootworm_Beetle
11885,preprocessed_images\Western_Corn_Rootworm_Beetle\232251462.jpg,Western_Corn_Rootworm_Beetle
11886,preprocessed_images\Western_Corn_Rootworm_Beetle\232251479.jpg,Western_Corn_Rootworm_Beetle
11887,preprocessed_images\Western_Corn_Rootworm_Beetle\232385173.jpg,Western_Corn_Rootworm_Beetle
11888,preprocessed_images\Western_Corn_Rootworm_Beetle\232388743.jpg,Western_Corn_Rootworm_Beetle
11889,preprocessed_images\Western_Corn_Rootworm_Beetle\232388746.jpg,Western_Corn_Rootworm_Beetle
11890,preprocessed_images\Western_Corn_Rootworm_Beetle\234074809.jpg,Western_Corn_Rootworm_Beetle
11891,preprocessed_images\Western_Corn_Rootworm_Beetle\234118275.jpg,Western_Corn_Rootworm_Beetle
11892,preprocessed_images\Western_Corn_Rootworm_Beetle\234118293.jpg,Western_Corn_Rootworm_Beetle
11893,preprocessed_images\Western_Corn_Rootworm_Beetle\234118309.jpg,Western_Corn_Rootworm_Beetle
11894,preprocessed_images\Western_Corn_Rootworm_Beetle\234305820.jpg,Western_Corn_Rootworm_Beetle
11895,preprocessed_images\Western_Corn_Rootworm_Beetle\234306248.jpg,Western_Corn_Rootworm_Beetle
11896,preprocessed_images\Western_Corn_Rootworm_Beetle\234306249.jpg,Western_Corn_Rootworm_Beetle
11897,preprocessed_images\Western_Corn_Rootworm_Beetle\235127425.jpg,Western_Corn_Rootworm_Beetle
11898,preprocessed_images\Western_Corn_Rootworm_Beetle\235549090.jpg,Western_Corn_Rootworm_Beetle
11899,preprocessed_images\Western_Corn_Rootworm_Beetle\236326052.jpg,Western_Corn_Rootworm_Beetle
11900,preprocessed_images\Western_Corn_Rootworm_Beetle\236575588.jpg,Western_Corn_Rootworm_Beetle
11901,preprocessed_images\Western_Corn_Rootworm_Beetle\236583801.jpg,Western_Corn_Rootworm_Beetle
11902,preprocessed_images\Western_Corn_Rootworm_Beetle\236585365.jpg,Western_Corn_Rootworm_Beetle
11903,preprocessed_images\Western_Corn_Rootworm_Beetle\236753272.jpg,Western_Corn_Rootworm_Beetle
11904,preprocessed_images\Western_Corn_Rootworm_Beetle\236876034.jpg,Western_Corn_Rootworm_Beetle
11905,preprocessed_images\Western_Corn_Rootworm_Beetle\237195162.jpg,Western_Corn_Rootworm_Beetle
11906,preprocessed_images\Western_Corn_Rootworm_Beetle\237195203.jpg,Western_Corn_Rootworm_Beetle
11907,preprocessed_images\Western_Corn_Rootworm_Beetle\237195294.jpg,Western_Corn_Rootworm_Beetle
11908,preprocessed_images\Western_Corn_Rootworm_Beetle\238028541.jpg,Western_Corn_Rootworm_Beetle
11909,preprocessed_images\Western_Corn_Rootworm_Beetle\238028553.jpg,Western_Corn_Rootworm_Beetle
11910,preprocessed_images\Western_Corn_Rootworm_Beetle\238028563.jpg,Western_Corn_Rootworm_Beetle
11911,preprocessed_images\Western_Corn_Rootworm_Beetle\238028572.jpg,Western_Corn_Rootworm_Beetle
11912,preprocessed_images\Western_Corn_Rootworm_Beetle\239195763.jpg,Western_Corn_Rootworm_Beetle
11913,preprocessed_images\Western_Corn_Rootworm_Beetle\23928154.jpg,Western_Corn_Rootworm_Beetle
11914,preprocessed_images\Western_Corn_Rootworm_Beetle\240201307.jpg,Western_Corn_Rootworm_Beetle
11915,preprocessed_images\Western_Corn_Rootworm_Beetle\24037783.jpg,Western_Corn_Rootworm_Beetle
11916,preprocessed_images\Western_Corn_Rootworm_Beetle\244252805.jpg,Western_Corn_Rootworm_Beetle
11917,preprocessed_images\Western_Corn_Rootworm_Beetle\244253222.jpg,Western_Corn_Rootworm_Beetle
11918,preprocessed_images\Western_Corn_Rootworm_Beetle\244253234.jpg,Western_Corn_Rootworm_Beetle
11919,preprocessed_images\Western_Corn_Rootworm_Beetle\247620124.jpg,Western_Corn_Rootworm_Beetle
11920,preprocessed_images\Western_Corn_Rootworm_Beetle\247620129.jpg,Western_Corn_Rootworm_Beetle
11921,preprocessed_images\Western_Corn_Rootworm_Beetle\247620132.jpg,Western_Corn_Rootworm_Beetle
11922,preprocessed_images\Western_Corn_Rootworm_Beetle\251312194.jpg,Western_Corn_Rootworm_Beetle
11923,preprocessed_images\Western_Corn_Rootworm_Beetle\251312204.jpg,Western_Corn_Rootworm_Beetle
11924,preprocessed_images\Western_Corn_Rootworm_Beetle\252669423.jpg,Western_Corn_Rootworm_Beetle
11925,preprocessed_images\Western_Corn_Rootworm_Beetle\254264758.jpg,Western_Corn_Rootworm_Beetle
11926,preprocessed_images\Western_Corn_Rootworm_Beetle\254264775.jpg,Western_Corn_Rootworm_Beetle
11927,preprocessed_images\Western_Corn_Rootworm_Beetle\254264788.jpg,Western_Corn_Rootworm_Beetle
11928,preprocessed_images\Western_Corn_Rootworm_Beetle\254265127.jpg,Western_Corn_Rootworm_Beetle
11929,preprocessed_images\Western_Corn_Rootworm_Beetle\254265148.jpg,Western_Corn_Rootworm_Beetle
11930,preprocessed_images\Western_Corn_Rootworm_Beetle\254265258.jpg,Western_Corn_Rootworm_Beetle
11931,preprocessed_images\Western_Corn_Rootworm_Beetle\254265260.jpg,Western_Corn_Rootworm_Beetle
11932,preprocessed_images\Western_Corn_Rootworm_Beetle\254696563.jpg,Western_Corn_Rootworm_Beetle
11933,preprocessed_images\Western_Corn_Rootworm_Beetle\255884448.jpg,Western_Corn_Rootworm_Beetle
11934,preprocessed_images\Western_Corn_Rootworm_Beetle\258716239.jpg,Western_Corn_Rootworm_Beetle
11935,preprocessed_images\Western_Corn_Rootworm_Beetle\261229449.jpg,Western_Corn_Rootworm_Beetle
11936,preprocessed_images\Western_Corn_Rootworm_Beetle\26222131.jpg,Western_Corn_Rootworm_Beetle
11937,preprocessed_images\Western_Corn_Rootworm_Beetle\263837839.jpg,Western_Corn_Rootworm_Beetle
11938,preprocessed_images\Western_Corn_Rootworm_Beetle\268513347.jpg,Western_Corn_Rootworm_Beetle
11939,preprocessed_images\Western_Corn_Rootworm_Beetle\28632065.jpg,Western_Corn_Rootworm_Beetle
11940,preprocessed_images\Western_Corn_Rootworm_Beetle\28636830.jpg,Western_Corn_Rootworm_Beetle
11941,preprocessed_images\Western_Corn_Rootworm_Beetle\291397273.jpg,Western_Corn_Rootworm_Beetle
11942,preprocessed_images\Western_Corn_Rootworm_Beetle\299302983.jpg,Western_Corn_Rootworm_Beetle
11943,preprocessed_images\Western_Corn_Rootworm_Beetle\302562481.jpg,Western_Corn_Rootworm_Beetle
11944,preprocessed_images\Western_Corn_Rootworm_Beetle\302562509.jpg,Western_Corn_Rootworm_Beetle
11945,preprocessed_images\Western_Corn_Rootworm_Beetle\302584329.jpg,Western_Corn_Rootworm_Beetle
11946,preprocessed_images\Western_Corn_Rootworm_Beetle\302584360.jpg,Western_Corn_Rootworm_Beetle
11947,preprocessed_images\Western_Corn_Rootworm_Beetle\304274898.jpg,Western_Corn_Rootworm_Beetle
11948,preprocessed_images\Western_Corn_Rootworm_Beetle\304274927.jpg,Western_Corn_Rootworm_Beetle
11949,preprocessed_images\Western_Corn_Rootworm_Beetle\304633648.jpg,Western_Corn_Rootworm_Beetle
11950,preprocessed_images\Western_Corn_Rootworm_Beetle\304633688.jpg,Western_Corn_Rootworm_Beetle
11951,preprocessed_images\Western_Corn_Rootworm_Beetle\304633722.jpg,Western_Corn_Rootworm_Beetle
11952,preprocessed_images\Western_Corn_Rootworm_Beetle\304919530.jpg,Western_Corn_Rootworm_Beetle
11953,preprocessed_images\Western_Corn_Rootworm_Beetle\306732047.jpg,Western_Corn_Rootworm_Beetle
11954,preprocessed_images\Western_Corn_Rootworm_Beetle\306779195.jpg,Western_Corn_Rootworm_Beetle
11955,preprocessed_images\Western_Corn_Rootworm_Beetle\308199626.jpg,Western_Corn_Rootworm_Beetle
11956,preprocessed_images\Western_Corn_Rootworm_Beetle\308199804.jpg,Western_Corn_Rootworm_Beetle
11957,preprocessed_images\Western_Corn_Rootworm_Beetle\308208815.jpg,Western_Corn_Rootworm_Beetle
11958,preprocessed_images\Western_Corn_Rootworm_Beetle\308211265.jpg,Western_Corn_Rootworm_Beetle
11959,preprocessed_images\Western_Corn_Rootworm_Beetle\308457820.jpg,Western_Corn_Rootworm_Beetle
11960,preprocessed_images\Western_Corn_Rootworm_Beetle\309250125.jpg,Western_Corn_Rootworm_Beetle
11961,preprocessed_images\Western_Corn_Rootworm_Beetle\309633592.jpg,Western_Corn_Rootworm_Beetle
11962,preprocessed_images\Western_Corn_Rootworm_Beetle\309659509.jpg,Western_Corn_Rootworm_Beetle
11963,preprocessed_images\Western_Corn_Rootworm_Beetle\310296968.jpg,Western_Corn_Rootworm_Beetle
11964,preprocessed_images\Western_Corn_Rootworm_Beetle\310491960.jpg,Western_Corn_Rootworm_Beetle
11965,preprocessed_images\Western_Corn_Rootworm_Beetle\310828409.jpg,Western_Corn_Rootworm_Beetle
11966,preprocessed_images\Western_Corn_Rootworm_Beetle\310828445.jpg,Western_Corn_Rootworm_Beetle
11967,preprocessed_images\Western_Corn_Rootworm_Beetle\310828473.jpg,Western_Corn_Rootworm_Beetle
11968,preprocessed_images\Western_Corn_Rootworm_Beetle\310828498.jpg,Western_Corn_Rootworm_Beetle
11969,preprocessed_images\Western_Corn_Rootworm_Beetle\310866997.jpg,Western_Corn_Rootworm_Beetle
11970,preprocessed_images\Western_Corn_Rootworm_Beetle\311142495.jpg,Western_Corn_Rootworm_Beetle
11971,preprocessed_images\Western_Corn_Rootworm_Beetle\311583327.jpg,Western_Corn_Rootworm_Beetle
11972,preprocessed_images\Western_Corn_Rootworm_Beetle\311583356.jpg,Western_Corn_Rootworm_Beetle
11973,preprocessed_images\Western_Corn_Rootworm_Beetle\311583393.jpg,Western_Corn_Rootworm_Beetle
11974,preprocessed_images\Western_Corn_Rootworm_Beetle\312929436.jpg,Western_Corn_Rootworm_Beetle
11975,preprocessed_images\Western_Corn_Rootworm_Beetle\313005992.jpg,Western_Corn_Rootworm_Beetle
11976,preprocessed_images\Western_Corn_Rootworm_Beetle\313088046.jpg,Western_Corn_Rootworm_Beetle
11977,preprocessed_images\Western_Corn_Rootworm_Beetle\313310703.jpg,Western_Corn_Rootworm_Beetle
11978,preprocessed_images\Western_Corn_Rootworm_Beetle\313328504.jpg,Western_Corn_Rootworm_Beetle
11979,preprocessed_images\Western_Corn_Rootworm_Beetle\313328522.jpg,Western_Corn_Rootworm_Beetle
11980,preprocessed_images\Western_Corn_Rootworm_Beetle\313328530.jpg,Western_Corn_Rootworm_Beetle
11981,preprocessed_images\Western_Corn_Rootworm_Beetle\313328540.jpg,Western_Corn_Rootworm_Beetle
11982,preprocessed_images\Western_Corn_Rootworm_Beetle\313410698.jpg,Western_Corn_Rootworm_Beetle
11983,preprocessed_images\Western_Corn_Rootworm_Beetle\313410733.jpg,Western_Corn_Rootworm_Beetle
11984,preprocessed_images\Western_Corn_Rootworm_Beetle\313410772.jpg,Western_Corn_Rootworm_Beetle
11985,preprocessed_images\Western_Corn_Rootworm_Beetle\313410811.jpg,Western_Corn_Rootworm_Beetle
11986,preprocessed_images\Western_Corn_Rootworm_Beetle\313864650.jpg,Western_Corn_Rootworm_Beetle
11987,preprocessed_images\Western_Corn_Rootworm_Beetle\313864702.jpg,Western_Corn_Rootworm_Beetle
11988,preprocessed_images\Western_Corn_Rootworm_Beetle\314805852.jpg,Western_Corn_Rootworm_Beetle
11989,preprocessed_images\Western_Corn_Rootworm_Beetle\314805881.jpg,Western_Corn_Rootworm_Beetle
11990,preprocessed_images\Western_Corn_Rootworm_Beetle\314824836.jpg,Western_Corn_Rootworm_Beetle
11991,preprocessed_images\Western_Corn_Rootworm_Beetle\314824851.jpg,Western_Corn_Rootworm_Beetle
11992,preprocessed_images\Western_Corn_Rootworm_Beetle\314824868.jpg,Western_Corn_Rootworm_Beetle
11993,preprocessed_images\Western_Corn_Rootworm_Beetle\314824882.jpg,Western_Corn_Rootworm_Beetle
11994,preprocessed_images\Western_Corn_Rootworm_Beetle\315329718.jpg,Western_Corn_Rootworm_Beetle
11995,preprocessed_images\Western_Corn_Rootworm_Beetle\315329790.jpg,Western_Corn_Rootworm_Beetle
11996,preprocessed_images\Western_Corn_Rootworm_Beetle\319527163.jpg,Western_Corn_Rootworm_Beetle
11997,preprocessed_images\Western_Corn_Rootworm_Beetle\319527167.jpg,Western_Corn_Rootworm_Beetle
11998,preprocessed_images\Western_Corn_Rootworm_Beetle\319527168.jpg,Western_Corn_Rootworm_Beetle
11999,preprocessed_images\Western_Corn_Rootworm_Beetle\319527171.jpg,Western_Corn_Rootworm_Beetle
12000,preprocessed_images\Western_Corn_Rootworm_Beetle\322180045.jpg,Western_Corn_Rootworm_Beetle
12001,preprocessed_images\Western_Corn_Rootworm_Beetle\322281102.jpg,Western_Corn_Rootworm_Beetle
12002,preprocessed_images\Western_Corn_Rootworm_Beetle\322281116.jpg,Western_Corn_Rootworm_Beetle
12003,preprocessed_images\Western_Corn_Rootworm_Beetle\322281141.jpg,Western_Corn_Rootworm_Beetle
12004,preprocessed_images\Western_Corn_Rootworm_Beetle\322427283.jpg,Western_Corn_Rootworm_Beetle
12005,preprocessed_images\Western_Corn_Rootworm_Beetle\322427301.jpg,Western_Corn_Rootworm_Beetle
12006,preprocessed_images\Western_Corn_Rootworm_Beetle\43039803.jpg,Western_Corn_Rootworm_Beetle
12007,preprocessed_images\Western_Corn_Rootworm_Beetle\44406653.jpg,Western_Corn_Rootworm_Beetle
12008,preprocessed_images\Western_Corn_Rootworm_Beetle\44409870.jpg,Western_Corn_Rootworm_Beetle
12009,preprocessed_images\Western_Corn_Rootworm_Beetle\4473448.jpg,Western_Corn_Rootworm_Beetle
12010,preprocessed_images\Western_Corn_Rootworm_Beetle\45239663.jpg,Western_Corn_Rootworm_Beetle
12011,preprocessed_images\Western_Corn_Rootworm_Beetle\45305210.jpg,Western_Corn_Rootworm_Beetle
12012,preprocessed_images\Western_Corn_Rootworm_Beetle\46118419.jpg,Western_Corn_Rootworm_Beetle
12013,preprocessed_images\Western_Corn_Rootworm_Beetle\46588522.jpg,Western_Corn_Rootworm_Beetle
12014,preprocessed_images\Western_Corn_Rootworm_Beetle\46588525.jpg,Western_Corn_Rootworm_Beetle
12015,preprocessed_images\Western_Corn_Rootworm_Beetle\46705871.jpg,Western_Corn_Rootworm_Beetle
12016,preprocessed_images\Western_Corn_Rootworm_Beetle\47284106.jpg,Western_Corn_Rootworm_Beetle
12017,preprocessed_images\Western_Corn_Rootworm_Beetle\47583501.jpg,Western_Corn_Rootworm_Beetle
12018,preprocessed_images\Western_Corn_Rootworm_Beetle\47705546.jpg,Western_Corn_Rootworm_Beetle
12019,preprocessed_images\Western_Corn_Rootworm_Beetle\47705553.jpg,Western_Corn_Rootworm_Beetle
12020,preprocessed_images\Western_Corn_Rootworm_Beetle\47794830.jpg,Western_Corn_Rootworm_Beetle
12021,preprocessed_images\Western_Corn_Rootworm_Beetle\48055903.jpg,Western_Corn_Rootworm_Beetle
12022,preprocessed_images\Western_Corn_Rootworm_Beetle\48078797.jpg,Western_Corn_Rootworm_Beetle
12023,preprocessed_images\Western_Corn_Rootworm_Beetle\48141778.jpg,Western_Corn_Rootworm_Beetle
12024,preprocessed_images\Western_Corn_Rootworm_Beetle\48323432.jpg,Western_Corn_Rootworm_Beetle
12025,preprocessed_images\Western_Corn_Rootworm_Beetle\48458995.jpg,Western_Corn_Rootworm_Beetle
12026,preprocessed_images\Western_Corn_Rootworm_Beetle\48464497.jpg,Western_Corn_Rootworm_Beetle
12027,preprocessed_images\Western_Corn_Rootworm_Beetle\49300231.jpg,Western_Corn_Rootworm_Beetle
12028,preprocessed_images\Western_Corn_Rootworm_Beetle\49660454.jpg,Western_Corn_Rootworm_Beetle
12029,preprocessed_images\Western_Corn_Rootworm_Beetle\49910964.jpg,Western_Corn_Rootworm_Beetle
12030,preprocessed_images\Western_Corn_Rootworm_Beetle\49981063.jpg,Western_Corn_Rootworm_Beetle
12031,preprocessed_images\Western_Corn_Rootworm_Beetle\49981165.jpg,Western_Corn_Rootworm_Beetle
12032,preprocessed_images\Western_Corn_Rootworm_Beetle\49981178.jpg,Western_Corn_Rootworm_Beetle
12033,preprocessed_images\Western_Corn_Rootworm_Beetle\50014070.jpg,Western_Corn_Rootworm_Beetle
12034,preprocessed_images\Western_Corn_Rootworm_Beetle\50304013.jpg,Western_Corn_Rootworm_Beetle
12035,preprocessed_images\Western_Corn_Rootworm_Beetle\50320194.jpg,Western_Corn_Rootworm_Beetle
12036,preprocessed_images\Western_Corn_Rootworm_Beetle\50751959.jpg,Western_Corn_Rootworm_Beetle
12037,preprocessed_images\Western_Corn_Rootworm_Beetle\52154333.jpg,Western_Corn_Rootworm_Beetle
12038,preprocessed_images\Western_Corn_Rootworm_Beetle\52251687.jpg,Western_Corn_Rootworm_Beetle
12039,preprocessed_images\Western_Corn_Rootworm_Beetle\52251693.jpg,Western_Corn_Rootworm_Beetle
12040,preprocessed_images\Western_Corn_Rootworm_Beetle\52251700.jpg,Western_Corn_Rootworm_Beetle
12041,preprocessed_images\Western_Corn_Rootworm_Beetle\52251708.jpg,Western_Corn_Rootworm_Beetle
12042,preprocessed_images\Western_Corn_Rootworm_Beetle\52302046.jpg,Western_Corn_Rootworm_Beetle
12043,preprocessed_images\Western_Corn_Rootworm_Beetle\52373047.jpg,Western_Corn_Rootworm_Beetle
12044,preprocessed_images\Western_Corn_Rootworm_Beetle\5238350.jpg,Western_Corn_Rootworm_Beetle
12045,preprocessed_images\Western_Corn_Rootworm_Beetle\52679588.jpg,Western_Corn_Rootworm_Beetle
12046,preprocessed_images\Western_Corn_Rootworm_Beetle\52679614.jpg,Western_Corn_Rootworm_Beetle
12047,preprocessed_images\Western_Corn_Rootworm_Beetle\52735898.jpg,Western_Corn_Rootworm_Beetle
12048,preprocessed_images\Western_Corn_Rootworm_Beetle\52735904.jpg,Western_Corn_Rootworm_Beetle
12049,preprocessed_images\Western_Corn_Rootworm_Beetle\52735909.jpg,Western_Corn_Rootworm_Beetle
12050,preprocessed_images\Western_Corn_Rootworm_Beetle\52927304.jpg,Western_Corn_Rootworm_Beetle
12051,preprocessed_images\Western_Corn_Rootworm_Beetle\53061514.jpg,Western_Corn_Rootworm_Beetle
12052,preprocessed_images\Western_Corn_Rootworm_Beetle\53132462.jpg,Western_Corn_Rootworm_Beetle
12053,preprocessed_images\Western_Corn_Rootworm_Beetle\53778270.jpg,Western_Corn_Rootworm_Beetle
12054,preprocessed_images\Western_Corn_Rootworm_Beetle\53797296.jpg,Western_Corn_Rootworm_Beetle
12055,preprocessed_images\Western_Corn_Rootworm_Beetle\53797304.jpg,Western_Corn_Rootworm_Beetle
12056,preprocessed_images\Western_Corn_Rootworm_Beetle\53797314.jpg,Western_Corn_Rootworm_Beetle
12057,preprocessed_images\Western_Corn_Rootworm_Beetle\53797325.jpg,Western_Corn_Rootworm_Beetle
12058,preprocessed_images\Western_Corn_Rootworm_Beetle\53797335.jpg,Western_Corn_Rootworm_Beetle
12059,preprocessed_images\Western_Corn_Rootworm_Beetle\53867094.jpg,Western_Corn_Rootworm_Beetle
12060,preprocessed_images\Western_Corn_Rootworm_Beetle\54930169.jpg,Western_Corn_Rootworm_Beetle
12061,preprocessed_images\Western_Corn_Rootworm_Beetle\55346576.jpg,Western_Corn_Rootworm_Beetle
12062,preprocessed_images\Western_Corn_Rootworm_Beetle\55430664.jpg,Western_Corn_Rootworm_Beetle
12063,preprocessed_images\Western_Corn_Rootworm_Beetle\55720376.jpg,Western_Corn_Rootworm_Beetle
12064,preprocessed_images\Western_Corn_Rootworm_Beetle\55720385.jpg,Western_Corn_Rootworm_Beetle
12065,preprocessed_images\Western_Corn_Rootworm_Beetle\55720389.jpg,Western_Corn_Rootworm_Beetle
12066,preprocessed_images\Western_Corn_Rootworm_Beetle\559515.jpg,Western_Corn_Rootworm_Beetle
12067,preprocessed_images\Western_Corn_Rootworm_Beetle\56150148.jpg,Western_Corn_Rootworm_Beetle
12068,preprocessed_images\Western_Corn_Rootworm_Beetle\56835909.jpg,Western_Corn_Rootworm_Beetle
12069,preprocessed_images\Western_Corn_Rootworm_Beetle\59745314.jpg,Western_Corn_Rootworm_Beetle
12070,preprocessed_images\Western_Corn_Rootworm_Beetle\6152913.jpg,Western_Corn_Rootworm_Beetle
12071,preprocessed_images\Western_Corn_Rootworm_Beetle\66404737.jpg,Western_Corn_Rootworm_Beetle
12072,preprocessed_images\Western_Corn_Rootworm_Beetle\67452365.jpg,Western_Corn_Rootworm_Beetle
12073,preprocessed_images\Western_Corn_Rootworm_Beetle\72442488.jpg,Western_Corn_Rootworm_Beetle
12074,preprocessed_images\Western_Corn_Rootworm_Beetle\72442505.jpg,Western_Corn_Rootworm_Beetle
12075,preprocessed_images\Western_Corn_Rootworm_Beetle\77056311.jpg,Western_Corn_Rootworm_Beetle
12076,preprocessed_images\Western_Corn_Rootworm_Beetle\79557159.jpg,Western_Corn_Rootworm_Beetle
12077,preprocessed_images\Western_Corn_Rootworm_Beetle\79558716.jpg,Western_Corn_Rootworm_Beetle
12078,preprocessed_images\Western_Corn_Rootworm_Beetle\81347865.jpg,Western_Corn_Rootworm_Beetle
